"ProtID","BIC1","BIC2","BIC3","BIC4","NumPeakLowBIC","NumPeakDelLowIntensity","Start1","Start2","Start3","Start3","Frac1","Frac2","Frac3","Frac4","Height1","Height2","Height3","Height4","Width1","Width2","Width3","Width4","Area1","Area2","Area3","Area4"
"AT3G05560.3;AT3G05560.2;AT3G05560.1", 718.8,,,, 1,1, 4,,,, 4.01,,,, 31776,,,, 0.71,,,, 39989,,,
"AT2G46280.2;AT2G46280.1;AT2G46280.3;AT2G46290.1", 737.8,746.1,,, 1,1, 4,,,, 4.76,,,, 12749,,,, 2.0498,,,, 46246,,,
"AT5G56630.1;AT4G26270.1;AT4G32840.1", 748.2,738.5,,, 2,2, 4,20,,, 4.64,20,,, 11764,15478,,, 1.8496,0.71,,, 38536,19478,,
"AT5G56670.1;AT4G29390.1;AT2G19750.1", 689,,,, 1,1, 4,,,, 4.02,,,, 45048,,,, 0.71,,,, 56690,,,
"AT5G58290.1", 713.6,728.7,730.6,, 1,1, 4,,,, 4.01,,,, 34224,,,, 0.71,,,, 43069,,,
"AT1G69620.1;AT1G26880.1;AT1G26880.2", 748.3,,,, 1,1, 4,,,, 4.69,,,, 16265,,,, 2.0403,,,, 58710,,,
"AT3G13120.2;AT3G13120.1", 728.5,735.2,,, 1,1, 4,,,, 5.71,,,, 12002,,,, 2.4894,,,, 52875,,,
"AT3G11830.2;AT3G11830.1", 759.9,,,, 1,1, 4,,,, 4.84,,,, 17668,,,, 2.008,,,, 62810,,,
"AT5G35590.1", 825.9,777.8,,, 2,1, 6,14,,, 6.44,,,, 3.9912e+05,,,, 0.79247,,,, 5.6061e+05,,,
"AT2G21390.1", 823.8,760.8,766.2,923.6, 2,1, 6,30,,, 6.4,,,, 4.4965e+05,,,, 0.71,,,, 5.6585e+05,,,
"AT2G27020.1", 853.5,774.1,783.4,793.9, 2,1, 6,15,,, 6.51,,,, 4.4126e+05,,,, 0.86508,,,, 6.7658e+05,,,
"AT3G60820.3;AT3G60820.1;AT3G60820.2", 859.3,786.6,794.9,805.6, 2,1, 6,24,,, 6.5,,,, 4.9055e+05,,,, 0.85253,,,, 7.4126e+05,,,
"AT3G14290.1", 868.3,762.9,772.3,782.2, 2,1, 6,17,,, 6.5,,,, 5.5661e+05,,,, 0.81007,,,, 7.9918e+05,,,
"AT4G31300.3;AT4G31300.1;AT4G31300.2", 866.5,878,868.7,875.2, 1,1, 6,,,, 6.47,,,, 3.4073e+05,,,, 1.0925,,,, 6.5981e+05,,,
"AT4G20850.1", 925,927.3,938.2,948.7, 1,1, 6,,,, 6.35,,,, 5.1748e+05,,,, 0.95979,,,, 8.8032e+05,,,
"AT3G14930.3;AT3G14930.2;AT3G14930.1", 749.6,699,707.2,718.1, 2,1, 14,23,,, 22.5,,,, 1.9365e+05,,,, 1.6013,,,, 5.4961e+05,,,
"AT3G52380.1", 823.2,833.9,844.6,855.4, 1,1, 23,,,, 23.1,,,, 1.9249e+05,,,, 1.6799,,,, 5.7316e+05,,,
"AT3G03780.3;AT3G03780.2;AT3G03780.1", 801.7,811,820.2,831.1, 1,1, 23,,,, 23.1,,,, 3.2884e+05,,,, 1.0713,,,, 6.2441e+05,,,
"AT2G40490.1", 862.3,854,863.9,874.6, 2,2, 23,30,,, 23.1,29.5,,, 1.9194e+05,47747,,, 2.2624,1.6647,,, 7.697e+05,1.4088e+05,,
"AT3G57610.1", 874.9,885.6,896.5,907.4, 1,1, 23,,,, 22.3,,,, 3.1285e+05,,,, 1.72,,,, 9.5377e+05,,,
"AT4G02450.2;AT4G02450.1", 769.3,754.1,764.5,776, 2,1, 25,32,,, 24.6,,,, 2.6155e+05,,,, 1.5824,,,, 7.3359e+05,,,
"AT1G13930.3;AT1G13930.2;AT1G13930.1", 881.8,888.3,901.7,912.6, 1,1, 25,,,, 26.1,,,, 3.1054e+05,,,, 2.0782,,,, 1.1439e+06,,,
"AT1G70810.1", 547.3,,,, 1,1, 34,,,, 34.3,,,, 12660,,,, 0.81433,,,, 18273,,,
"AT3G03990.1", 706.3,707.1,,, 1,1, 34,,,, 33.3,,,, 9967.7,,,, 1.8663,,,, 32971,,,
"AT2G30410.2;AT2G30410.1", 604.6,595.7,604.6,, 2,1, 15,34,,, 33.7,,,, 20295,,,, 1.0191,,,, 36660,,,
"AT4G21860.3;AT4G21860.1;AT4G21860.2;AT4G21850.2;AT4G21850.1;AT4G04800.1", 763.1,690.9,687.9,676.3, 4,1, 9,17,33,38, 37.6,,,, 2.6268e+05,,,, 1.4325,,,, 5.4872e+05,,,
"AT2G44920.2;AT2G44920.1", 812,822.6,833.4,, 1,1, 38,,,, 38,,,, 3.1645e+05,,,, 1.7315,,,, 6.3952e+05,,,
"AT2G43590.1;AT3G47540.1;AT3G47540.2", 834.9,845.4,856.3,, 1,1, 38,,,, 38,,,, 3.4493e+05,,,, 1.5029,,,, 6.2573e+05,,,
"AT2G20270.1;AT2G20270.2", 827,805.3,808.6,815.5, 2,1, 20,38,,, 37.8,,,, 2.3591e+05,,,, 1.8197,,,, 5.3646e+05,,,
"AT1G31812.1", 725.3,732.3,742.9,753.5, 1,1, 38,,,, 38,,,, 4.1149e+05,,,, 1.6546,,,, 8.0303e+05,,,
"AT3G15360.1", 865.4,876.3,,, 1,1, 38,,,, 38,,,, 6.3392e+05,,,, 1.2643,,,, 1.0115e+06,,,
"AT5G40370.1;AT5G40370.2", 776.5,780.3,790.9,, 1,1, 38,,,, 38,,,, 7.1621e+05,,,, 1.2239,,,, 1.116e+06,,,
"AT4G39260.1;AT4G39260.3;AT4G39260.2;AT4G39260.4", 842.7,832.5,843.2,854.2, 2,1, 14,38,,, 37.4,,,, 5.3831e+05,,,, 1.7942,,,, 1.3718e+06,,,
"AT4G34870.1", 780.6,790.6,801.1,811.9, 1,1, 38,,,, 38,,,, 1.1453e+06,,,, 1.3329,,,, 1.8997e+06,,,
"AT4G03520.1;AT4G03520.2", 849.7,860.2,870.8,881.6, 1,1, 38,,,, 38,,,, 1.6585e+06,,,, 1.121,,,, 2.4252e+06,,,
"AT4G38740.1", 837.4,832.7,842.4,852.8, 2,1, 11,38,,, 38,,,, 1.3176e+06,,,, 1.893,,,, 2.8541e+06,,,
"AT1G03680.1", 908.7,919.6,924.9,935.8, 1,1, 38,,,, 38,,,, 2.7242e+06,,,, 0.94297,,,, 3.521e+06,,,
"AT2G38040.2;AT2G38040.1", 721.6,730.3,,, 1,1, 4,,,, 4,,,, 29337,,,, 0.71,,,, 36919,,,
"ATCG01230.1;ATCG00905.1;ATCG00065.1", 723.5,702.9,,, 2,2, 4,14,,, 4,14,,, 30929,12976,,, 0.71,0.71,,, 38922,16330,,
"AT5G20890.1", 710.6,,,, 1,1, 4,,,, 4,,,, 40887,,,, 0.71,,,, 51453,,,
"AT3G42170.1", 720.5,,,, 1,1, 4,,,, 4.01,,,, 40202,,,, 0.71,,,, 50592,,,
"ATCG00810.1", 722.6,733.5,,, 1,1, 4,,,, 4.01,,,, 43956,,,, 0.71,,,, 55316,,,
"AT3G57290.1", 701.8,,,, 1,1, 4,,,, 3.99,,,, 60303,,,, 0.71,,,, 75888,,,
"AT5G13510.1", 764,773.2,,, 1,1, 4,,,, 4.83,,,, 17856,,,, 1.9777,,,, 62531,,,
"AT1G34430.1", 703.6,714.1,,, 1,1, 4,,,, 4,,,, 63092,,,, 0.71,,,, 79398,,,
"AT1G02780.1", 705.5,,,, 1,1, 4,,,, 4,,,, 73662,,,, 0.71,,,, 92700,,,
"AT5G02450.1", 708.9,,,, 1,1, 4,,,, 4.01,,,, 76782,,,, 0.71,,,, 96625,,,
"AT1G78900.2;AT1G78900.1", 751.4,758.7,767.6,777.7, 1,1, 4,,,, 5.53,,,, 9860,,,, 3.1706,,,, 54719,,,
"AT3G54210.1", 720.2,,,, 1,1, 4,,,, 4.02,,,, 69395,,,, 0.71,,,, 87329,,,
"AT4G38630.1", 751,,,, 1,1, 4,,,, 4,,,, 58523,,,, 0.71,,,, 73648,,,
"AT1G01090.1", 723.1,724.5,733.9,743.6, 1,1, 4,,,, 4,,,, 53622,,,, 0.71,,,, 67480,,,
"AT1G64520.1;AT5G42040.1", 782.2,793,,, 1,1, 4,,,, 4.7,,,, 25513,,,, 2.0279,,,, 91546,,,
"AT1G74060.1;AT1G74050.1", 764.9,775.6,,, 1,1, 4,,,, 4.01,,,, 60360,,,, 0.71,,,, 75960,,,
"AT2G40660.1", 757.8,768.2,,, 1,1, 4,,,, 3.99,,,, 59588,,,, 0.71,,,, 74988,,,
"AT5G41520.1;AT5G41520.2", 787.3,,,, 1,1, 4,,,, 5.21,,,, 26361,,,, 2.1625,,,, 1.0094e+05,,,
"AT4G15000.2;AT4G15000.1;AT3G22230.1;AT2G32220.1", 743.7,753.5,,, 1,1, 4,,,, 4.01,,,, 67765,,,, 0.71,,,, 85278,,,
"AT5G27770.1", 756.3,764.5,775.2,, 1,1, 4,,,, 4,,,, 56003,,,, 0.71,,,, 70476,,,
"AT3G11710.1", 779.8,765.9,,, 2,2, 4,30,,, 4,31.5,,, 25108,16755,,, 0.71,2.5513,,, 31598,75763,,
"AT1G70600.1", 732.5,,,, 1,1, 4,,,, 3.99,,,, 94438,,,, 0.71,,,, 1.1885e+05,,,
"AT2G47710.1", 779.3,782.5,,, 1,1, 4,,,, 5,,,, 17670,,,, 2.354,,,, 73475,,,
"AT1G67430.1;AT1G27400.1;AT1G67430.2", 745.6,,,, 1,1, 4,,,, 4.01,,,, 87235,,,, 0.71,,,, 1.0978e+05,,,
"AT3G56910.1", 730.7,,,, 1,1, 4,,,, 4.01,,,, 1.0372e+05,,,, 0.71,,,, 1.3052e+05,,,
"AT5G65010.1;AT5G65010.2;AT5G10240.2;AT5G10240.1", 770.5,724.4,730.5,741, 2,2, 4,25,,, 4,24.8,,, 37822,28987,,, 0.71,0.78581,,, 47597,40373,,
"AT1G57860.1;AT1G57660.1;AT1G09690.1;AT1G09590.1", 737.6,,,, 1,1, 4,,,, 4,,,, 1.0933e+05,,,, 0.71,,,, 1.3759e+05,,,
"AT5G20000.1;AT5G19990.1", 807.2,,,, 1,1, 4,,,, 4.82,,,, 32945,,,, 2.0292,,,, 1.1834e+05,,,
"AT1G32990.1", 768.2,,,, 1,1, 4,,,, 4,,,, 69601,,,, 0.71,,,, 87589,,,
"AT5G19780.1;AT5G19770.1", 785.6,793,803.6,814.1, 1,1, 4,,,, 5.03,,,, 23179,,,, 2.2879,,,, 93756,,,
"AT1G29150.1", 781.4,791.4,,, 1,1, 4,,,, 4,,,, 80468,,,, 0.71,,,, 1.0127e+05,,,
"AT5G23540.1;AT5G23540.2", 816,,,, 1,1, 4,,,, 4.83,,,, 37346,,,, 2.0707,,,, 1.3685e+05,,,
"AT4G29040.1;AT2G20140.1", 775,784.6,,, 1,1, 4,,,, 4.01,,,, 83140,,,, 0.71,,,, 1.0463e+05,,,
"AT5G62700.1;AT5G62690.1", 762.3,762.2,764.8,, 2,2, 4,24,,, 4,24,,, 66791,14399,,, 0.71,0.71,,, 84052,18120,,
"AT4G29220.1", 808.6,818.2,828.3,, 1,1, 4,,,, 4.52,,,, 34345,,,, 1.7573,,,, 1.0691e+05,,,
"AT5G55070.1", 756,766.2,,, 1,1, 4,,,, 4.01,,,, 1.1061e+05,,,, 0.71,,,, 1.392e+05,,,
"ATCG00660.1", 763.5,755.9,765.8,, 2,1, 4,9,,, 3.99,,,, 69296,,,, 0.71,,,, 87205,,,
"ATCG00780.1", 793.2,,,, 1,1, 4,,,, 4.01,,,, 84069,,,, 0.71,,,, 1.058e+05,,,
"AT3G48930.1;AT4G30800.1", 784.6,794.4,805.1,, 1,1, 4,,,, 4.09,,,, 75120,,,, 0.71,,,, 94534,,,
"AT5G28060.1", 796.6,,,, 1,1, 4,,,, 4.01,,,, 95725,,,, 0.71,,,, 1.2047e+05,,,
"AT1G71695.1", 754,,,, 1,1, 4,,,, 4,,,, 1.2782e+05,,,, 0.71,,,, 1.6085e+05,,,
"AT3G05530.1;AT1G09100.1;AT4G27680.1;AT5G53540.1", 764.6,775.2,802.4,, 1,1, 4,,,, 4.04,,,, 98298,,,, 0.71,,,, 1.237e+05,,,
"AT2G33800.1", 777.6,788.1,798.7,, 1,1, 4,,,, 4,,,, 1.0245e+05,,,, 0.71,,,, 1.2893e+05,,,
"AT3G44890.1", 759.8,,,, 1,1, 4,,,, 4,,,, 1.444e+05,,,, 0.71,,,, 1.8172e+05,,,
"AT1G78630.1", 769.9,777.9,,, 1,1, 4,,,, 4,,,, 1.0405e+05,,,, 0.71,,,, 1.3094e+05,,,
"AT1G50200.1;AT1G50200.2", 778.6,786.7,796.5,804.4, 1,1, 4,,,, 4,,,, 86604,,,, 0.71,,,, 1.0899e+05,,,
"AT1G07320.4;AT1G07320.3;AT1G07320.2;AT1G07320.1", 773.4,,,, 1,1, 4,,,, 4,,,, 1.3139e+05,,,, 0.71,,,, 1.6534e+05,,,
"ATCG01120.1", 763.9,769.5,,, 1,1, 4,,,, 4,,,, 1.2465e+05,,,, 0.71,,,, 1.5686e+05,,,
"ATCG00650.1", 775.8,786,796.8,, 1,1, 4,,,, 3.99,,,, 1.2603e+05,,,, 0.71,,,, 1.586e+05,,,
"AT3G55280.3;AT3G55280.2;AT3G55280.1;AT2G39460.2;AT2G39460.1", 790.4,826,,, 1,1, 4,,,, 4,,,, 1.2465e+05,,,, 0.71,,,, 1.5686e+05,,,
"AT4G18100.1", 777.6,787.8,,, 1,1, 4,,,, 4,,,, 1.4262e+05,,,, 0.71,,,, 1.7948e+05,,,
"AT5G47190.1", 814.9,825.6,,, 1,1, 4,,,, 4,,,, 1.0792e+05,,,, 0.71,,,, 1.3581e+05,,,
"AT5G46290.2;AT5G46290.1;AT5G46290.3", 797.4,780.6,791.1,801, 2,2, 4,23,,, 5.72,22.5,,, 22544,19484,,, 2.4661,2.3616,,, 98406,81557,,
"AT3G18740.1;AT1G36240.1", 795.6,804.6,,, 1,1, 4,,,, 4,,,, 1.3393e+05,,,, 0.71,,,, 1.6854e+05,,,
"AT3G09200.2;AT3G09200.1;AT3G11250.1;AT2G40010.1", 781.2,,,, 1,1, 4,,,, 4,,,, 1.7229e+05,,,, 0.71,,,, 2.1681e+05,,,
"AT2G36880.2;AT2G36880.1", 821.2,783.3,796.3,807.2, 2,2, 4,26,,, 4,26,,, 53050,47845,,, 0.71,1.071,,, 66760,90828,,
"ATCG00330.1", 780.9,,,, 1,1, 4,,,, 4,,,, 1.7372e+05,,,, 0.71,,,, 2.1861e+05,,,
"AT3G53020.1;AT2G36620.1", 782.5,,,, 1,1, 4,,,, 4,,,, 1.8995e+05,,,, 0.71001,,,, 2.3905e+05,,,
"ATCG00820.1", 808.9,799.5,800.6,, 2,2, 4,13,,, 4,12.6,,, 89033,29801,,, 0.71,1.0954,,, 1.1204e+05,57859,,
"AT1G18540.1", 802.1,812.8,,, 1,1, 4,,,, 4,,,, 1.4942e+05,,,, 0.71,,,, 1.8803e+05,,,
"AT5G02960.1;AT3G09680.1", 792.4,803.3,,, 1,1, 4,,,, 4.02,,,, 1.5276e+05,,,, 0.71,,,, 1.9224e+05,,,
"AT5G16130.1", 828.1,838.9,,, 1,1, 4,,,, 4.01,,,, 1.1921e+05,,,, 0.71,,,, 1.5001e+05,,,
"AT5G43010.1;AT1G45000.2", 844,854.8,865.7,876.6, 1,1, 4,,,, 5.08,,,, 55465,,,, 2.2049,,,, 2.164e+05,,,
"AT3G07110.1;AT3G07110.2", 782.9,792.6,803.2,813.8, 1,1, 4,,,, 4,,,, 1.7067e+05,,,, 0.71001,,,, 2.1478e+05,,,
"AT1G14810.1", 795.1,784.3,793.2,816.5, 2,1, 4,25,,, 4,,,, 72379,,,, 0.71,,,, 91085,,,
"AT2G01250.1;AT2G01250.2", 827.4,,,, 1,1, 4,,,, 4.01,,,, 1.5639e+05,,,, 0.71,,,, 1.9681e+05,,,
"AT3G15190.1", 807.5,828.4,821.6,, 1,1, 4,,,, 4,,,, 1.513e+05,,,, 0.71,,,, 1.904e+05,,,
"AT5G09810.1;AT5G59370.2;AT5G59370.1;AT3G46520.1", 829.5,834.5,,, 1,1, 4,,,, 4,,,, 1.2307e+05,,,, 0.71,,,, 1.5487e+05,,,
"AT1G14320.1;AT1G14320.2;AT1G26910.1", 814.9,825.8,,, 1,1, 4,,,, 4,,,, 1.8134e+05,,,, 0.71,,,, 2.2821e+05,,,
"AT5G26710.1", 848.3,851.2,861.3,, 1,1, 4,,,, 5.18,,,, 52006,,,, 2.2094,,,, 2.0338e+05,,,
"AT4G27090.1", 794.6,805.3,816.2,, 1,1, 4,,,, 4.01,,,, 2.0802e+05,,,, 0.71,,,, 2.6179e+05,,,
"AT4G24820.2;AT4G24820.1", 862.3,873.2,,, 1,1, 4,,,, 5.08,,,, 71470,,,, 2.1751,,,, 2.7514e+05,,,
"AT5G40950.1", 800.6,811.4,,, 1,1, 4,,,, 4.01,,,, 2.2226e+05,,,, 0.71,,,, 2.797e+05,,,
"AT5G40450.1", 798.3,802.1,810.9,820.5, 1,1, 4,,,, 4,,,, 1.4812e+05,,,, 0.71,,,, 1.864e+05,,,
"AT3G63490.1;AT3G63490.2", 825.8,796.1,845.6,816.1, 2,2, 4,23,,, 4,22.7,,, 1.1651e+05,57012,,, 0.71,0.77004,,, 1.4662e+05,77813,,
"AT5G45775.1;AT5G45775.2;AT4G18730.1;AT3G58700.1;AT2G42740.1", 829.2,840.1,,, 1,1, 4,,,, 4,,,, 1.901e+05,,,, 0.71,,,, 2.3923e+05,,,
"AT3G10610.1;AT2G05220.2;AT2G05220.1;AT5G04800.4;AT5G04800.3;AT5G04800.2;AT5G04800.1;AT2G04390.1", 866.1,877,,, 1,1, 4,,,, 5,,,, 72167,,,, 2.2953,,,, 2.9278e+05,,,
"AT3G13930.1", 801.9,812.2,,, 1,1, 4,,,, 4,,,, 2.5602e+05,,,, 0.71,,,, 3.2219e+05,,,
"AT3G25920.1", 804.9,814.6,825,835.9, 1,1, 4,,,, 4.01,,,, 1.9428e+05,,,, 0.71,,,, 2.4449e+05,,,
"AT3G62250.1;AT2G47110.2;AT2G47110.1;AT1G23410.1;AT3G52590.1;AT2G36170.1;AT4G05050.4;AT4G05050.3;AT4G05050.2;AT4G05050.1;AT4G02890.2;AT4G02890.1;AT1G55060.1;AT4G05320.5;AT4G02890.4;AT4G02890.3;AT5G03240.3;AT5G03240.2;AT5G03240.1;AT1G65350.1;AT5G37640.1;AT4", 845.6,856.5,867.4,, 1,1, 4,,,, 4.01,,,, 1.5961e+05,,,, 0.71,,,, 2.0086e+05,,,
"AT3G08530.1", 807.6,818.2,,, 1,1, 4,,,, 4,,,, 2.3728e+05,,,, 0.71,,,, 2.986e+05,,,
"AT4G18480.1", 838.7,805.5,814.3,825, 2,2, 4,24,,, 4,23.5,,, 77727,42920,,, 0.71,1.9102,,, 97816,1.4532e+05,,
"AT5G09900.2;AT5G09900.1;AT5G09900.3;AT5G64760.2;AT5G64760.1", 883.7,894.6,,, 1,1, 4,,,, 4.79,,,, 91412,,,, 1.9766,,,, 3.1991e+05,,,
"AT5G54600.1;AT5G54600.2", 868.3,828.7,,, 2,2, 4,9,,, 4.01,9,,, 1.1459e+05,99506,,, 0.71,0.71,,, 1.442e+05,1.2522e+05,,
"ATCG00790.1;AT2G28830.1", 820.7,831.6,,, 1,1, 4,,,, 4,,,, 2.246e+05,,,, 0.71,,,, 2.8265e+05,,,
"AT1G20010.1", 862.6,872.9,883.5,894.3, 1,1, 4,,,, 4.88,,,, 68054,,,, 2.1763,,,, 2.6193e+05,,,
"AT3G56340.1;AT2G40590.1;AT2G40510.1", 851.4,861.7,872.5,, 1,1, 4,,,, 4.01,,,, 1.7074e+05,,,, 0.71,,,, 2.1486e+05,,,
"AT3G02080.1", 882.1,,,, 1,1, 4,,,, 4.92,,,, 81043,,,, 2.369,,,, 3.3888e+05,,,
"AT5G27850.1", 820.2,837.7,,, 1,1, 4,,,, 4.01,,,, 2.3673e+05,,,, 0.71,,,, 2.9791e+05,,,
"AT4G22505.1", 846.7,,,, 1,1, 4,,,, 4,,,, 1.9946e+05,,,, 0.71001,,,, 2.5101e+05,,,
"AT5G18380.2;AT5G18380.1;AT5G18380.3;AT3G04230.1", 876.7,876.8,,, 1,1, 4,,,, 5.07,,,, 82371,,,, 2.3966,,,, 3.4869e+05,,,
"AT4G25740.1;AT5G52650.1;AT4G25740.2", 871.5,882.4,,, 1,1, 4,,,, 5.43,,,, 86787,,,, 2.3243,,,, 3.5706e+05,,,
"AT2G43030.1", 823.5,834,844.8,855.7, 1,1, 4,,,, 4.01,,,, 2.3636e+05,,,, 0.71,,,, 2.9745e+05,,,
"AT2G34480.1;AT1G29965.1;AT1G29970.2", 819.8,,,, 1,1, 4,,,, 4,,,, 3.0394e+05,,,, 0.71,,,, 3.8249e+05,,,
"AT1G23290.1", 818.9,829.6,,, 1,1, 4,,,, 4,,,, 3.1064e+05,,,, 0.71,,,, 3.9092e+05,,,
"ATCG00160.1", 827.8,,,, 1,1, 4,,,, 4,,,, 2.815e+05,,,, 0.71,,,, 3.5426e+05,,,
"AT5G63420.1", 845.9,855.8,866.3,876.9, 1,1, 4,,,, 4,,,, 2.2644e+05,,,, 0.71,,,, 2.8496e+05,,,
"ATCG01240.1;ATCG00900.1", 839.7,831.3,839.8,850.6, 2,1, 4,12,,, 4,,,, 1.3786e+05,,,, 0.71,,,, 1.7349e+05,,,
"AT1G33140.1;AT1G33120.1;AT4G10450.1", 827.9,836.2,845.6,856.4, 1,1, 4,,,, 4.01,,,, 2.6354e+05,,,, 0.71,,,, 3.3165e+05,,,
"AT1G45201.1;AT1G45201.2", 838.7,848.4,859.2,, 1,1, 4,,,, 4,,,, 2.8797e+05,,,, 0.71,,,, 3.6239e+05,,,
"AT4G10320.1;AT3G23145.1", 897.6,908.4,919.3,922.5, 1,1, 4,,,, 4.76,,,, 1.1017e+05,,,, 2.0372,,,, 3.9717e+05,,,
"AT1G01080.1;AT1G01080.2", 875.6,886.1,896.7,907.4, 1,1, 4,,,, 5.41,,,, 90795,,,, 2.3269,,,, 3.7393e+05,,,
"ATCG00800.1", 850.4,898.2,872.4,879.6, 1,1, 4,,,, 4,,,, 2.7372e+05,,,, 0.71,,,, 3.4446e+05,,,
"AT3G53430.1;AT2G37190.1;AT5G60670.1", 846.2,856.1,,, 1,1, 4,,,, 4,,,, 3.3968e+05,,,, 0.71,,,, 4.2746e+05,,,
"ATCG01310.1;ATCG00830.1", 847.3,858,868.8,880.1, 1,1, 4,,,, 4.01,,,, 3.0799e+05,,,, 0.71,,,, 3.8758e+05,,,
"AT1G43170.9;AT1G43170.8;AT1G43170.7;AT1G43170.6;AT1G43170.5;AT1G43170.3;AT1G43170.2;AT1G43170.1;AT1G43170.4;AT1G61580.1", 855.6,866.5,877.4,, 1,1, 4,,,, 4.01,,,, 3.2736e+05,,,, 0.71,,,, 4.1196e+05,,,
"AT4G17390.1;AT4G16720.1", 842.5,853.2,864.1,875.1, 1,1, 4,,,, 4,,,, 3.2407e+05,,,, 0.71,,,, 4.0783e+05,,,
"AT2G44120.2;AT2G44120.1", 846.8,857.4,868.2,, 1,1, 4,,,, 4.01,,,, 3.4642e+05,,,, 0.71,,,, 4.3595e+05,,,
"AT3G49010.3;AT3G49010.2;AT3G49010.1;AT3G49010.4;AT3G49010.5", 853.6,848.3,859.1,, 2,1, 4,10,,, 4,,,, 3.0086e+05,,,, 0.71,,,, 3.7861e+05,,,
"AT3G18780.2;AT1G49240.1;AT3G18780.1", 862.8,873.5,884.1,895, 1,1, 4,,,, 4.01,,,, 2.7635e+05,,,, 0.71,,,, 3.4778e+05,,,
"ATCG00770.1", 849.9,860.7,871.6,, 1,1, 4,,,, 4,,,, 3.4665e+05,,,, 0.71,,,, 4.3624e+05,,,
"AT2G18020.1", 853.8,864.7,,, 1,1, 4,,,, 4.01,,,, 4.237e+05,,,, 0.71,,,, 5.332e+05,,,
"AT5G28840.2;AT5G28840.1", 857.1,859.2,868.7,879.2, 1,1, 4,,,, 4,,,, 2.2658e+05,,,, 0.71,,,, 2.8514e+05,,,
"AT1G74970.1", 895.9,890,899.8,, 2,2, 4,13,,, 4.84,13,,, 75247,71348,,, 2.3262,1.6195,,, 3.0896e+05,2.048e+05,,
"ATCG00750.1", 846.6,857.1,867.9,878.7, 1,1, 4,,,, 4,,,, 4.3198e+05,,,, 0.71,,,, 5.4362e+05,,,
"AT1G05190.1", 859.1,869.7,880.6,891.4, 1,1, 4,,,, 4,,,, 4.0711e+05,,,, 0.71,,,, 5.1233e+05,,,
"AT3G25520.1;AT3G25520.2", 866.2,877.1,887.9,898.7, 1,1, 4,,,, 4.01,,,, 3.8319e+05,,,, 0.71,,,, 4.8222e+05,,,
"AT2G37270.2;AT2G37270.1;AT3G11940.2;AT3G11940.1", 901.8,926.3,937.2,948.1, 1,1, 4,,,, 5.68,,,, 1.3442e+05,,,, 2.5654,,,, 6.0991e+05,,,
"AT3G62870.1", 875.7,886.5,897.4,, 1,1, 4,,,, 4,,,, 4.1541e+05,,,, 0.71,,,, 5.2277e+05,,,
"AT3G25860.1", 856.5,867.2,877.8,888.6, 1,1, 4,,,, 4,,,, 4.9779e+05,,,, 0.71,,,, 6.2644e+05,,,
"AT3G17390.1", 884.9,866,898.2,908.1, 2,2, 4,26,,, 4,26.1,,, 1.5652e+05,72325,,, 0.71,1.7941,,, 1.9697e+05,2.2998e+05,,
"AT5G62300.2;AT5G62300.1;AT3G45030.1", 928.6,939.4,932.4,, 1,1, 4,,,, 4.86,,,, 1.6368e+05,,,, 2.2206,,,, 6.4247e+05,,,
"AT4G09800.1;AT1G34030.1;AT1G22780.1", 930.5,941.4,934.6,945.5, 1,1, 4,,,, 4.92,,,, 1.6168e+05,,,, 2.3102,,,, 6.5979e+05,,,
"AT3G04840.1", 906.7,917.6,928.5,, 1,1, 4,,,, 4.01,,,, 3.8111e+05,,,, 0.71,,,, 4.796e+05,,,
"AT5G15200.1;AT5G15200.2", 936.3,947.2,939.3,, 1,1, 4,,,, 4.61,,,, 1.9864e+05,,,, 1.8815,,,, 6.6177e+05,,,
"AT1G13440.1;AT1G13440.2", 890.8,901.5,912.1,923, 1,1, 4,,,, 4,,,, 4.0396e+05,,,, 0.71,,,, 5.0836e+05,,,
"AT1G72370.2;AT1G72370.1", 922.5,932.6,943.5,954.4, 1,1, 4,,,, 5.2,,,, 1.6012e+05,,,, 2.1351,,,, 6.0539e+05,,,
"AT4G14960.1;AT4G14960.2", 924.1,934.4,944.8,955.5, 1,1, 4,,,, 4.73,,,, 1.397e+05,,,, 2.2173,,,, 5.4714e+05,,,
"AT3G44320.1", 905.2,914.9,925.1,935.9, 1,1, 4,,,, 5.57,,,, 1.3755e+05,,,, 2.3248,,,, 5.6624e+05,,,
"AT3G09630.1;AT3G09630.2", 872.5,883.2,894.1,905, 1,1, 4,,,, 4,,,, 5.3888e+05,,,, 0.71,,,, 6.7815e+05,,,
"AT5G10360.1;AT5G10360.2", 901.9,912.1,922.9,933.8, 1,1, 4,,,, 4.01,,,, 4.06e+05,,,, 0.71,,,, 5.1093e+05,,,
"AT1G18080.1;AT3G18130.1;AT1G48630.1", 919.1,924.7,935.5,946.5, 1,1, 4,,,, 5.48,,,, 1.4582e+05,,,, 2.4275,,,, 6.2626e+05,,,
"AT4G21710.1", 563.1,,,, 1,1, 6,,,, 6.12,,,, 23510,,,, 0.71,,,, 29586,,,
"AT3G13470.1", 708.4,705.6,715.8,, 2,1, 6,22,,, 6.14,,,, 1.3758e+05,,,, 0.71,,,, 1.7313e+05,,,
"AT2G32730.1", 877.4,888.1,899,909.9, 1,1, 6,,,, 5.09,,,, 84072,,,, 2.0646,,,, 3.074e+05,,,
